,url,date,content,outlinks,linkPreview
221,https://t.me/s/JScript_jobs/3038,2024-06-19 15:37:11+00:00,"Senior Frontend разработчик [Центр компетенции разработки]#удаленка #офис #senior Компания: МТСЧто нужно делатьразрабатывать UI для управления платформой аналитикиразрабатывать UI для отображения отчетовразрабатывать UI и скрипты для разметки сайтовразрабатывать библиотеку для сбора и отправки пользовательских событийразрабатывать плагин для браузеров с целью поверки правильности установки счетчиков на сайтахпокрывать свой код unit-тестами.Кого мы ищемопыт работы JavaScript от 4-х летопыт работы с React от 3-х летопыт работы с TypeScript.Что предлагаемЧто мы предлагаем: собственную платформу MTS Ocean для получения ИТ-ресурсов, а это значит, что деплой, мониторинг, observability - не будут для вас проблемой, вы сможете сосредоточиться на фичахпрофессиональные гильдии инженеров по направлениям, чтобы поддерживать друг друга и обмениваться опытомвнутреннюю площадку TechTalks для обмена опытом, дискуссий, развития навыков самопрезентацииучастие во внешних IT конференциях. Мы выступаем на HighLoad++, DataFest, Mobius, Test Driven Conf, Joker, DevOps, Матемаркетинг и даже проводим собственную конференцию по архитектуре Hello, conference! полезные курсы и вебинары в корпоративном университете и электронные библиотеки. А еще: медицинскую страховку с 1 месяца со 100% покрытием расходов, включая стоматологию, страхование жизни и здоровья в поездках за рубеж. А еще можно застраховать родственников с корпоративной скидкойдоступ к сервису «Понимаю»: онлайн-консультации с психологом, юристом, экспертом по финансам или ЗОЖкорпоративный и командный психолог в офисе и массажный кабинетединую подписку МТС Premium — KION light в онлайн-кинотеатре KION, сервис МТС Music, 30 дней бесплатного пользования подпиской OZON Premiumскидки и предложения от партнеров на фитнес, занятия английским и прочее.Контакты: https://job.mts.ru/jobs/senior-frontend-razrabotchik-centr-kompetencii-396674387283023321https://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0', 'https://t.me/s/JScript_jobs?q=%23%D0%BE%D1%84%D0%B8%D1%81', 'https://t.me/s/JScript_jobs?q=%23senior', 'https://job.mts.ru/jobs/senior-frontend-razrabotchik-centr-kompetencii-396674387283023321', 'https://t.me/JScript_jobs']",
222,https://t.me/s/JScript_jobs/3037,2024-06-19 10:00:20+00:00,"Frontend-разработчик (UX\UI Team)#офис Локация: Москва Компания: СберОбязанностиРазрабатывать пользовательский интерфейс на базе современного стека технологийПринимать участие в разработке и развитии внутренней библиотеки компонентов (UI-KIT)Участвовать в совместном обсуждении архитектуры фронтальной платформы, а также влиять на выбор технологического стекаЗаниматься написанием unit-тестовПомогать с исправлением своих и чужих баговУчаствовать в ревью кода товарищей по команде.ТребованияОтличное знание HTML5 и CSS3Знание и понимание адаптивной и кроссбраузерной версткиОпыт работы с препроцессорами стилей (Sass или Less)Уверенные знания Javascript (ES6+) и TypescriptОпыт коммерческой разработки на базе ReactОпыт работы с менеджерами состояний (желательно с Redux, MobX или Effector)Опыт написания Unit-тестовОпыт командной разработки (с использованием Confluence, Jira)Опыт работы с GitВысшее образованиеБудет здорово, если вы имеете:Опыт реализации micro-frontend подхода на базе Webpack 5 и Module FederationОпыт использования библиотек визуализации (таких как D3) или технологии WebGLОпыт работы со StorybookОпыт работы с GraphQLОпыт использования Web WorkersОпыт взаимодействия с картографическими сервисамиОпыт работы с использованием Agile и Scrum методологий.УсловияРабочее место в современном офисе, с возможностью отдыха в течение дня: Lounge-зоны, зоны коворкинга, кафе, оборудованные кухни, спортивный зал и спортивные групповые программы.График работы: офисОклад + годовое премирование и социальная поддержка сотрудниковРасширенный ДМС с первого дня работы для сотрудников и льготная медицинская страховка для близкихКорпоративное обучение за счет компании, в т.ч. возможность посещать конференции по профессиональной тематике, а так же огромный каталог образовательных программРеальную возможность для профессионального и карьерного роста в it-направлении крупнейшего банка.Работу по Agile с лучшими из IT индустрии: 2000 продуктовых командЯркую и насыщенную корпоративную жизнь: «Зелёный марафон», Сбербанкиада, КВН, волонтёрские программы и т.д.Контакты: https://rabota.sber.ru/search/4303965/https://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D0%BE%D1%84%D0%B8%D1%81', 'https://rabota.sber.ru/search/4303965/', 'https://t.me/JScript_jobs']",
223,https://t.me/s/JScript_jobs/3035,2024-06-19 05:00:14+00:00,"Middle frontend разработчик#удаленкарф #middle #100kТребуемый опыт работы: 3–6 летКомпания: АО Система Безопасных КоммуникацийЗП: от 180 000 ₽ Что нужно делать:Разработка нового приложения;Реализация новых продуктов и функций;Поддержка старой кодовой базы на на AngularJS;Участие в процессе code review.Нужный опыт:Уверенное владение JavaScript (ES6+) и TypeScript, опыт от 3 лет;Опыт работы и понимание JSX/TSX;Опыт коммерческой разработки на Vue/Vue TSX + Pinia;Навыки работы с CSS и SCSS-modules;Понимание, как работает современный процесс сборки frontend-приложений;Хорошее знание Git, опыт работы с GitLab и GitLab CI;Умение разбираться в чужом коде;Интерес к фронтенд-разработке и стремление к развитиюАнглийский язык, достаточный для чтения документации.Будет плюсом:Опыт настройки WebPack или Vite;Опыт в области unit/автоматизированного тестирования;Опыт работы с Docker;Опыт работы с React;Отсутствие страха перед легаси.Стек технологий:TypeScript, Vue.js 3 (Composition API), TSX, SCSS-modules;Eslint, Stylelint, Prettier, Husky, Storybook, Vite;Jest, Vitest, Cypress;Legacy: AngularJS, RequireJS, jQuery, Less, Grunt.Что мы предлагаем:Аккредитованная IT компания;Удаленный формат работы (СТРОГО из России);Зарплата обсуждается с финалистом;Конструктивная и открытая рабочая атмосфера;Задачи, которые позволят раскрыть ваш потенциал;Возможность участвовать в создании амбициозного социально-значимого продукта;ДМС, после окончания испытательного срокаМинимум бюрократии;Можно работать на своём компьютере либо получить современный служебный ноутбук.Контакты: daria.sorokina@communigatepro.ruhttps://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0%D1%80%D1%84', 'https://t.me/s/JScript_jobs?q=%23middle', 'https://t.me/s/JScript_jobs?q=%23100k', 'https://t.me/JScript_jobs']",
224,https://t.me/s/JScript_jobs/3034,2024-06-18 15:37:11+00:00,"Senior Frontend developer (React)#удаленкарф #senior #400kТребуемый опыт работы: более 6 летКомпания: BrainHubЗП: от 350 000 до 450 000 ₽ Мы в поиске Senior React разработчиков на проект одного из ведущих банков РФ.Важно: Локация только РФПредлагаем:Полностью удаленный формат работыДостойные финансовые условияИнтересные задачи и высокотехнологичные проекты с современным стеком технологийКрутую команду профессионалов, готовую всегда помочьЧем предстоит заниматься:Проектированием и разработкой новых бизнес-сервисов (микрофронтендов)Поддержкой и развитием текущих сервисов: исправление ошибок, улучшение производительности, добавление новых возможностей и функциональностиОценкой, планированием и контролем исполнения задачПроведением code-reviewПоддержкой технической документацииВзаимодействием с командой, участием в развитии общих практик и инструментов проектаОсновные требования:Опыт коммерческой разработки на JavaScript, React от 5 летУверенное знание Ecmascript 2020Уверенное знание NPM 8Знание TypeScript 4.5 на уровне Advanced TypesЗнание CSS на уровне CSS Snapshot 2020, опыт работы с CSS-in-JSWebpack (микрофронтенд)Опыт с MobxЮнит-тестирование с использованием тест-раннеровСистема контроля версий Git, использование GitFlowЗнание SemverУверенные знания сетевого обмена по HTTPПонимание принципов ООП, ФП и распространенных паттернов, способов интеграции приложений и протоколовЗнание и применение принципов SOLID, DRY, KISSЗнание гибких процессов разработки ПО (Scrum)Опыт работы над проектами в финтехМы за рост и развитие, поэтому для нас важны soft-skills:Отличные коммуникативные и межличностные навыкиСпособность работать в глобальной командной средеУмение эффективно выстраивать рабочие процессы с минимальным руководствомКонтакты: anastasia@brainhub.networkhttps://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0%D1%80%D1%84', 'https://t.me/s/JScript_jobs?q=%23senior', 'https://t.me/s/JScript_jobs?q=%23400k', 'https://t.me/JScript_jobs']",
225,https://t.me/s/JScript_jobs/3032,2024-06-18 10:00:17+00:00,"FrontEnd разработчик#удаленка #100kТребуемый опыт работы: 1–3 годаКомпания: ООО Челябинский завод электрооборудованияЗП: от 100 000 ₽В СВЯЗИ С АКТИВНЫМ РАЗВИТИЕМ ОТДЕЛА ТЕХНИЧЕСКОГО МАРКЕТИНГА И ИННОВАЦИЙ, ПРИГЛАШАЕМ К НАМ В КОМАНДУ FRONTEND РАЗРАБОТЧИКАФУНКЦИОНАЛЬНЫЕ ОБЯЗАННОСТИ:Разработка двух веб-приложений - пользователя и администратора.Приложения разработаны на JavaScript - 90% css - 10%;Адаптация внешнего вида веб интерфейсов к требованиям дизайн-макета (внешний вид элементов, блоков, экранов);Разработка и/или доработка на языке JS визуальных компонентов (JS библиотек) интерфейсов пользователей - выпадающих списков, деревьев, селекторов, навигационных элементов, таблиц, графиков и диаграмм, отчетных форм и прочее.ПРИОРИТЕТНЫЕ ЗАДАЧИ:Формы построения графиков (временных графиков параметров), формы построения отчетов (в виде HTML XML PDF).В перспективе - разработка других плагинов интерфейса.Поиск и устранение ошибок;Расширение функциональных возможностей существующих компонентов;""Пилить фичи"", ""фиксить баги""ТРЕБОВАНИЯ:СПЕЦИАЛЬНЫЕ ЗНАНИЯ, НАВЫКИ:HTML5&CSS3;Flex и Grid CSS;JavaScript Core (DOM, AJAX, JSON);REST API;Node Package Manager;Основы Figma;2. ПРОФЕССИОНАЛЬНЫЕ ЗНАНИЯ:Как работает интернет;Протоколы HTTP/HTTPS, веб-сокеты;Как работают браузеры;Что такое DNS и как он работает;Что такое доменное имя;Что такое хостинг;Понимание технологии REST API;Понимание алгоритмов и структур данных: стеки, очереди, связанные списки и пр.УСЛОВИЯ:Вся заработная плата белая!!!Средний уровень дохода – от 100 000 руб., Стабильный оклад + KPI;Удаленный формат работы;График работы 5/2, с 8:00 до 17:00, суббота и воскресенье выходные дни;Интересные и амбициозные проекты;Отличная возможность расширять свои знания и компетенции;Возможность профессионального развития;ЖДЕМ ВАШИ РЕЗЮМЕ! БУДЕМ РАДЫ ВИДЕТЬ ВАС В НАШЕЙ КОМАНДЕ!Если Ваше резюме нас заинтересовало, менеджер по персоналу свяжется с Вами в течение 5 рабочих дней, если звонка не последовало, то в настоящее время компания не готова сделать Вам предложение.Контакты: kadry@chelzeo.ruhttps://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0', 'https://t.me/s/JScript_jobs?q=%23100k', 'https://t.me/JScript_jobs']",
226,https://t.me/s/JScript_jobs/3031,2024-06-18 05:00:15+00:00,"Fullstack Developer#удаленка #100kТребуемый опыт работы: 3–6 летКомпания: KasCapitalЗП: от 150 000 ₽Мы точно оценим:Адаптивность к изменениям.Готовность к обилию коммуникации.Внимательность.Усидчивость.Высокую скорость мышления.Если это про тебя — смело откликайся!Сейчас мы активно растем и ищем Fullstack Developer, чтобы усилить нашу супер-команду!Условия:Формат работы: удаленно.График работы: с 9:00 до 18:00, 5/2 (СБ-ВС выходной).Быть на связи во внерабочее время, если потребуется подключиться к срочному вопросу.Испытательный срок 1-3 месяца, длительность зависит от вашего опыта и результата работы.Уровень заработной платы обсуждается на собеседовании.Развивающаяся корпоративная культура и отзывчивый коллектив.Обязанности:Создание системы и архитектуры приложения.Разработка кроссплатформенных приложений.Работа с программным интерфейсом приложения (API).Написание кода для клиентской и серверной части продукта.Интеграция внешних сервисов на frontend- и backend-e.Тестирование и отладка.Проектирование модели данных и архитектуры.Оформление и описание отчетности по проделанной работе.Требования:Опыт работы Fullstack разработчиком от 3-х лет.Опыт работы в финтехе будет большим плюсом.Желателен опыт работы с финансовыми учреждениями, банками, брокерами, биржами.Отличное знание: HTML, CSS, JavaScript (как основные языки для разработки пользовательского интерфейса и интерактивности веб-приложения).Frontend-фреймворки и библиотеки: React, Angular, Vue.js.Бэкенд: JavaScript Node.js. Если знаешь Python, будет только плюс.Базы данных: MySQL, PostgreSQL, MongoDB, SQLite (для хранения данных и обеспечения их доступности с сервера).Скорость один из важных приоритетов в компании Kas Capital, отвечаем на отклики кандидатов в течение 1 рабочего дня. Если вы стремитесь к развитию, хотите зарабатывать и развиваться, то откликайтесь на нашу вакансию!Контакты: irinatishchenkohr@kas.wtfhttps://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0', 'https://t.me/s/JScript_jobs?q=%23100k', 'https://t.me/JScript_jobs']",
227,https://t.me/s/JScript_jobs/3030,2024-06-17 15:37:11+00:00,"Middle frontend разработчик#удаленка #middle #100kТребуемый опыт работы: 3–6 летКомпания: CommuniGate ProЗП: от 180 000 ₽ Готовы рассмотреть кандидатов из других городов, без привязки к Москве.Что нужно делатьРазработка нового приложения;Реализация новых продуктов и функций;Поддержка старой кодовой базы на на AngularJS;Участие в процессе code review.Нужный опыт:Уверенное владение JavaScript (ES6+) и TypeScript, опыт от 3 лет;Опыт работы и понимание JSX/TSX;Опыт коммерческой разработки на Vue/Vue TSX + Pinia;Навыки работы с CSS и SCSS-modules;Понимание, как работает современный процесс сборки frontend-приложений;Хорошее знание Git, опыт работы с GitLab и GitLab CI;Умение разбираться в чужом коде;Интерес к фронтенд-разработке и стремление к развитиюАнглийский язык, достаточный для чтения документации.Будет плюсом:Опыт настройки WebPack или Vite;Опыт в области unit/автоматизированного тестирования;Опыт работы с Docker;Опыт работы с React;Отсутствие страха перед легаси.Стек технологий:TypeScript, Vue.js 3 (Composition API), TSX, SCSS-modules;Eslint, Stylelint, Prettier, Husky, Storybook, Vite;Jest, Vitest, Cypress;Legacy: AngularJS, RequireJS, jQuery, Less, Grunt.Что мы предлагаем:Аккредитованная IT компания;Удаленный формат работы (СТРОГО из России);Зарплата обсуждается с финалистом;Конструктивная и открытая рабочая атмосфера;Задачи, которые позволят раскрыть ваш потенциал;Возможность участвовать в создании амбициозного социально-значимого продукта;ДМС, после окончания испытательного срокаМинимум бюрократии;Можно работать на своём компьютере либо получить современный служебный ноутбук.Контакты: daria.sorokina@communigatepro.ruhttps://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0', 'https://t.me/s/JScript_jobs?q=%23middle', 'https://t.me/s/JScript_jobs?q=%23100k', 'https://t.me/JScript_jobs']",
228,https://t.me/s/JScript_jobs/3029,2024-06-17 10:00:20+00:00,"Frontend разработчик JS/React#удаленкаТребуемый опыт работы: 1–3 годаКомпания: Деснол СофтЗП: от 150 000 ₽ ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ:Разрабатывать web-интерфейсы для решений на платформе 1С с нуля на React + Next.JS в соответствии с функциональными требованиями и проектной документацией с применением принятых в отделе технологий;Проводить функциональное тестирование своих разработок перед отправкой их в общее хранилище программного кода продукта и передачей в секцию тестирования;Отражать ход разработки в системе управления задачами;Исправлять зарегистрированные ошибки по разработанным продуктам;Сборка и выпуск релизов;Оказывать помощь специалистам по документированию с написанием справки к продуктам;Оказывать консультации специалистам технической поддержки о заложенных в программном коде алгоритмах.ВСЁ ПО ЗАКОНУ: ТРУДОУСТРОЙСТВО, ГРАФИК РАБОТЫ, ЗАРПЛАТА, ОТПУСКОформление по Трудовому кодексу РФ.Стабильный доход от 150000 руб.График работы 5/2.Фиксированная зарплата точно в дни выплаты (10 и 25 числа месяца)Обязательный ежегодный отпуск 28 дней.УСЛОВИЯ: ТРУД И ОБУЧЕНИЕНаш рабочий день начинается в 9:30, а заканчивается в 18:30;Ваши зарплата и карьерный рост будут зависеть от ваших личных результатов.Вы сможете быстро влиться в компанию и начать добиваться требуемых результатов, потому что мы дадим вам все необходимые знания на старте. А еще у вас будет личный наставник, который поможет во всем разобраться.Вы сможете серьезно прокачаться как специалист, профильное обучение и сертификация — за счет компании.Рассмотрим кандидатов из разных регионов (работа удаленного характера).ОСОБЫМ ПРЕИМУЩЕСТВОМ ДЛЯ ТЕБЯ БУДЕТ:Высшее профильное образование;Опыт работы от 1 года frontend-разработчиком на React.Контакты:  job@desnol.ruhttps://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0', 'https://t.me/JScript_jobs']",
229,https://t.me/s/JScript_jobs/3027,2024-06-17 05:00:21+00:00,"🔥Вакансии прошедшей неделиJunior/Junior+:1.React разработчик, Компания: ООО ЮТИП Технологии (офис, гибрид)2.Full stack developer Vue/Node.js (Junior), Компания: 3205.team(удаленка)3.Фронтенд-разработчик, Компания: Одноклассники (гибрид)Middle/Middle+:1.Фронтенд React / React Native разработчик, Компания: Secret Agents (удаленка)2.Frontend Developer (React), Компания: Evrone (удаленка)3.Senior/Middle Frontend Developer (JavaScript), Компания: Битрикс24 (удаленка, офис)4.Middle frontend разработчик (Angular) [Da Vinci], Компания: МТС (удаленка, офис)Senior/Head:1.Senior Front-End Developer (React), Компания:  OCS Distribution (удаленка, офис)2.Frontend Developer на проект чат-бот, Компания: VK (офис, гибрид)3.Frontend developer (React Native + React (Next.js), Компания: Devhouse (удаленка)🔼Навигация по вакансиям:#intern #junior #senior #middle#100k #200k #300k #400k #500k","['https://t.me/JScript_jobs/3002', 'https://t.me/JScript_jobs/3007', 'http://3205.team/', 'https://t.me/JScript_jobs/3023', 'https://t.me/JScript_jobs/3003', 'https://t.me/JScript_jobs/3004', 'https://t.me/JScript_jobs/3008', 'https://t.me/JScript_jobs/3010', 'https://t.me/JScript_jobs/3011', 'https://t.me/JScript_jobs/3015', 'https://t.me/JScript_jobs/3018', 'https://t.me/s/JScript_jobs?q=%23intern', 'https://t.me/s/JScript_jobs?q=%23junior', 'https://t.me/s/JScript_jobs?q=%23senior', 'https://t.me/s/JScript_jobs?q=%23middle', 'https://t.me/s/JScript_jobs?q=%23100k', 'https://t.me/s/JScript_jobs?q=%23200k', 'https://t.me/s/JScript_jobs?q=%23300k', 'https://t.me/s/JScript_jobs?q=%23400k', 'https://t.me/s/JScript_jobs?q=%23500k']",
230,https://t.me/s/JScript_jobs/3026,2024-06-16 15:37:09+00:00,"Junior Node.JS программист (DataMining)#удаленка #junior #100kКомпания: BRANDPOLЗП: от 2 000 до 120 000 ₽В отдел аутсорс разработки мы ищем программиста со знанием Node.JS и Python для написания парсеров различной сложности.Обязанности:• Находить не тривиальные решения;• Точно оценивать время на выполнение поставленных задач;• Быть ""белыми хакерами"" всегда решать не решаемые задачи;• Вовремя выполнять свои задачи.Требования:• Уверенное использование Node.JS и Python;• Знание базовых структур данных и алгоритмов, способность оценивать скорость работы алгоритмов;• Умение работать с удаленными серверами через SSH подключения• Знание основ Git;• Знание SQL будет плюсом;• Психологическая зрелость, высокий уровень самостоятельности;• Высшее образование (можно неоконченное/неполное) технического ВУЗа;• Логичный и структурированный подход к решению задач, способность объяснить логику своего решения.Вы нам подходите ЕСЛИ:• Вы учитесь или окончили технический ВУЗ;• Вы знаете что такое теория автоматов, дискретная оптимизация, математический анализ, теория графов;• Вы можете самостоятельно принимать решения и выполнять важные задачи в срок.Вы нам НЕ подходите ЕСЛИ:• Вы закончили Практикум и прочие ""курсы для разработчиков с нуля за пол года"";• Вы учились на философа, потом были журналистом, через год экономистом;• Вы неответственно подходите к выполнению своих обязанностей;• Вы игнорируете информацию, которую до вас хочет донести вышестоящий коллега.Что мы предлагаем Вам:• Удаленная работа;• Свободный график;• Предоставляем подробную инструкцию и инфраструктуру, необходимую для работы;• Работа с Биг-Датой, реальные задачи на огромных массивах данных;• Большое количество задач для выполнения;Контакты: varna@brandpolgroup.comhttps://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D1%83%D0%B4%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%B0', 'https://t.me/s/JScript_jobs?q=%23junior', 'https://t.me/s/JScript_jobs?q=%23100k', 'https://t.me/JScript_jobs']",
231,https://t.me/s/JScript_jobs/3025,2024-06-16 13:00:18+00:00,"React Developer Trainee + Web3#офис #internЛокация: Москва, ПитерКомпания:FedAGЗП: до 40 000 ₽Компания FedAG заинтересована в скором профессиональном развитии сотрудников и повышении их квалификации, готова инвестировать средства и время. Поэтому нашим конкурентным преимуществом считается быстрый рост, в отношении зарплат, в том числе.Ищем Front разработчика в команду по созданию WEB3 системы. Ожидаем от кандидата погружение в сферу WEB3, понимания что такое блокчейн, отличия монеты от токена.Ожидания от кандидатакрепкие теоретические знания основ JavaScript, HTML/CSS, навыки работы со средами программирования;знание типов данных, умение работать с массивами и объектами, знать, что такое прототипы и как с ними работать, знать, что такое AJAX;базовое понимание работы с веб-технологиями (HTTP, API).опыт написания и отладки простых программ на JavaScript.основы работы с системами контроля версий, такими как Git.умение читать и понимать код других разработчиков.отличные аналитические и проблемно-решающие навыки.высшее образование.Условия работыкурс теоретических занятий;после теоретического обучения - практика на учебном проекте под руководством опытных кураторов;контроль освоения знаний стажера и обратная связь;формат обучения: полная рабочая неделя (5 дней, 8 часов в день)развитие soft skills и презентационных навыков;БонусыСтажер FedAG смело может рассчитывать на:высокий профессионализм менторов;помощь и поддержку в процессе обучения и при выходе на коммерческий проект после него;гарантированное трудоустройство при успешном прохождении обучения.Дополнительные инструкцииПри отклике на вакансию просьба оставлять гит. Также опишите ваш опыт в сфере WEB3, участие в проектах и тдКонтакты: fedagedu@gmail.comhttps://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D0%BE%D1%84%D0%B8%D1%81', 'https://t.me/s/JScript_jobs?q=%23intern', 'https://t.me/JScript_jobs']",
232,https://t.me/s/JScript_jobs/3023,2024-06-16 05:00:12+00:00,"Фронтенд-разработчик#гибрид #intern Локация: ПитерКомпания: ОдноклассникиПредстоящие задачи— Разработка и поддержка компонентов для дизайн-системы.Необходимо иметь— Теоретические знания JavaScript (ES5+), TypeScript, CSS и React.— Умение быстро закрывать пробелы в теории.— Умение и желание работать с чужим кодом.Будет преимуществом— Опыт разработки компонентов для дизайн-систем.— Опыт работы со Storybook.— Умение писать тесты.— Опыт разработки интерфейсов для людей с ограниченными возможностями.Условия— Команда: работа с ведущими экспертами IT-индустрии, которые готовы делиться своим опытом.— Масштабные проекты и интересные задачи: мы реализуем более 200 технологичных продуктов, которыми пользуются свыше 95% аудитории рунета.— Оборудование: у нас есть специализированные гаджеты и дополнительные мониторы для качественного решения рабочих задач.— Профессиональное развитие: мы проводим митапы, конференции, семинары и тренинги для сотрудников.— Здоровье и спорт: в офисе есть фреш-бар с овощами и фруктами, можно вступить в спортивную команду, а ещё мы компенсируем затраты на питание.— Командный досуг: наши сотрудники собираются вместе и проходят мастер-классы, тимбилдинги на свежем воздухе, смотрят кино и, конечно, танцуют на VK Fest.— Офис находится в красивом здании в центре Санкт-Петербурга, здесь можно бесконечно любоваться историческими интерьерами, фасадами и видом на город.Контакты: https://internship.vk.company/vacancy/952https://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D0%B3%D0%B8%D0%B1%D1%80%D0%B8%D0%B4', 'https://t.me/s/JScript_jobs?q=%23intern', 'https://internship.vk.company/vacancy/952', 'https://t.me/JScript_jobs']",
233,https://t.me/s/JScript_jobs/3022,2024-06-15 17:45:08+00:00,"Backend разработчик JS / PHP / Python#офис #juniorЛокация: ВоронежКомпания: AVSweb.ruЗП: от 60 000 ₽Ищем backend разработчика в новый проект. Основная цель - в короткие сроки создать MVP системы и протестировать его на целевой аудитории. По результатам тестирования предстоит приступить к разработке полноценной системы.Работаем над Saas платформой, значительная часть которой будет интегрирована с Telegram (боты и miniApp). А также, веб версия.MVP представляет собой относительно стандартный интернет-магазин с админ панелью и разными уровнями доступа пользователей.Очень важен функционал работы с API существующих систем (Аналитика, CRM и прочие сервисы, с которыми уже работают пользователи).Обязанности:Разработка и поддержка веб-приложений.Проектирование и создание структуры приложения.Взаимодействие с API готовых систем.Разработка интерфейса, системы аутентификации и авторизации пользователей.Разработка панели администратора для управления пользователями и проектами.Реализация бизнес-логики для управления задачами, пользователями и проектами.Логирование и мониторинг системы.Требования:Node JS / PHP / Python (Пока есть возможность определиться со стеком).Понимание принципов работы APIПонимание принципов работу СуБДУсловия:Проектная работа (на первом этапе) с гибким графиком.Обсуждаемая заработная плата.Возможности для профессионального роста и развития.Менторство и поддержка новых сотрудников.Контакты: support@avsweb.ruhttps://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D0%BE%D1%84%D0%B8%D1%81', 'https://t.me/s/JScript_jobs?q=%23junior', 'http://AVSweb.ru/', 'https://t.me/JScript_jobs']",
234,https://t.me/s/JScript_jobs/3020,2024-06-15 10:00:15+00:00,"Frontend developer Vue.js#офис #middle #100kЛокация: МоскваКомпания: Sputnik MonitorЗП: от 150 000 до 180 000 ₽Требуемый опыт работы: 3–6 летОбязанности:Frontend-разработка нового сервиса с учетом текущего функционала и нового интерфейса, с использованием фреймворка Vue.js.Требования:Уверенное владение Javascript и Typescript;Опыт написания приложений на VueJS 3+;Опыт работы с HTML/CSS/SCSS/Stylus;Знания концепций COP, OOP, RWD, RestAPI, Flux/Redux/Vuex;Опыт работы с графиками (ECharts);Опыт работы с Leaflet/Maptalks/OpenstreetMap;Опыт написания тестов (SPA приложений);Ссылка на репозиторий Git (желательно);Обязательное решение тестового задания для подтверждения владения стеком;Желательный опыт работы с Quasar Framework;Готовность работать в офисе;Высшее техническое образование или в сфере ИТ.Условия работыОфициальное оформление по ТК РФ;Только офис!Стабильное место работы, профессиональный рост;Стабильная выплата заработной платы 2 раза в месяц (полностью белая);Заработная плата от 150 000 рублей (для Frontend разработчиков);В случае изучения в процессе работы Backend или мобильной разработки ЗП и должность пересматриваются (работает система премий);Комфортные условия работы;Полный рабочий день пн.-пт. с 08:00 - 10:00 до 17:00 - 19:00 (гибкое начало рабочего дня);Офис в шаговой доступности от ст.м.Тропарёво.БонусыРаботает система премий за своевременное выполнение плана задач.Дополнительные инструкцииПервый этап: Небольшое интервью по резюме (для отобранных кандидатов)Второй этап: Тестовое задание (2-3 дня на выполнение)Третий этап: В случае успешного выполнения тестового задания, интервью с разработчиками и руководителемКонтакты: pa1@trezub.ruhttps://t.me/JScript_jobs","['https://t.me/s/JScript_jobs?q=%23%D0%BE%D1%84%D0%B8%D1%81', 'https://t.me/s/JScript_jobs?q=%23middle', 'https://t.me/s/JScript_jobs?q=%23100k', 'https://t.me/JScript_jobs']",
